"seqnames"	"start"	"end"	"width"	"strand"	"rep1_overlap"	"rep2_overlap"	"rep3_overlap"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"SYMBOL"	"GENENAME"
"10"	5474760	5474798	39	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	10	5454381	5456530	2150	1	"ENSG00000173848"	"ENST00000484741"	20417	"10276"	"NET1"	"neuroepithelial cell transforming 1"
"10"	5480554	5480591	38	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	10	5498697	5499570	874	2	"ENSG00000178372"	"ENST00000380332"	19016	"51806"	"CALML5"	"calmodulin like 5"
"10"	5487633	5487676	44	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	10	5498697	5499570	874	2	"ENSG00000178372"	"ENST00000380332"	11937	"51806"	"CALML5"	"calmodulin like 5"
"10"	5853785	5853785	1	"-"	FALSE	TRUE	TRUE	"Distal Intergenic"	10	5861805	5862594	790	2	"ENSG00000240180"	"ENST00000430852"	8809	NA	NA	NA
"10"	15442251	15442287	37	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	10	15211643	15371289	159647	2	"ENSG00000148468"	"ENST00000378116"	-70998	"221061"	"FAM171A1"	"family with sequence similarity 171 member A1"
"10"	21807216	21807216	1	"-"	FALSE	TRUE	TRUE	"Intron (ENST00000376980/ENSG00000136770, intron 8 of 11)"	10	21785292	21785587	296	1	"ENSG00000252634"	"ENST00000516825"	21924	NA	NA	NA
"10"	21920899	21920922	24	"-"	FALSE	TRUE	TRUE	"3' UTR"	10	21933143	21933438	296	1	"ENSG00000201364"	"ENST00000364494"	-12244	NA	NA	NA
"10"	28826412	28826463	52	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000646289/ENSG00000232624, intron 1 of 7)"	10	28812899	28813139	241	1	"ENSG00000271220"	"ENST00000604686"	13564	NA	NA	NA
"10"	61764640	61764689	50	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000648843/ENSG00000183346, intron 7 of 7)"	10	61781745	61821246	39502	2	"ENSG00000233643"	"ENST00000441001"	56606	NA	NA	NA
"10"	107033185	107033185	1	"-"	TRUE	FALSE	TRUE	"Intron (ENST00000263054/ENSG00000108018, intron 1 of 25)"	10	106970021	106970150	130	1	"ENSG00000200626"	"ENST00000363756"	63164	NA	NA	NA
"10"	119042109	119042110	2	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000369144/ENSG00000107581, exon 19 of 22)"	10	119030426	119031533	1108	1	"ENSG00000188613"	"ENST00000340087"	11684	"340719"	"NANOS1"	"nanos C2HC-type zinc finger 1"
"10"	119042199	119042260	62	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000369144/ENSG00000107581, exon 19 of 22)"	10	119030426	119031533	1108	1	"ENSG00000188613"	"ENST00000340087"	11834	"340719"	"NANOS1"	"nanos C2HC-type zinc finger 1"
"10"	119042320	119042346	27	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000369144/ENSG00000107581, exon 19 of 22)"	10	119030426	119031533	1108	1	"ENSG00000188613"	"ENST00000340087"	11920	"340719"	"NANOS1"	"nanos C2HC-type zinc finger 1"
"11"	5129606	5129606	1	"+"	TRUE	TRUE	TRUE	"3' UTR"	11	5121155	5124513	3359	2	"ENSG00000205494"	"ENST00000498233"	-5093	NA	NA	NA
"11"	19958525	19958525	1	"+"	FALSE	TRUE	TRUE	"Intron (ENST00000360655/ENSG00000166833, intron 10 of 37)"	11	19978699	19981337	2639	2	"ENSG00000254542"	"ENST00000534036"	22812	NA	NA	NA
"11"	34816953	34816956	4	"+"	TRUE	TRUE	FALSE	"Distal Intergenic"	11	34853094	34890741	37648	2	"ENSG00000149089"	"ENST00000532428"	73785	"51074"	"APIP"	"APAF1 interacting protein"
"11"	36105582	36105611	30	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000524419/ENSG00000179241, intron 4 of 5)"	11	36109925	36229211	119287	1	"ENSG00000179241"	"ENST00000534091"	-4314	"143458"	"LDLRAD3"	"low density lipoprotein receptor class A domain containing 3"
"11"	59537463	59537463	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	11	59531754	59532695	942	1	"ENSG00000254770"	"ENST00000534196"	5709	NA	NA	NA
"11"	67619987	67619990	4	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	11	67612837	67616257	3421	2	"ENSG00000231793"	"ENST00000514950"	-3730	NA	NA	NA
"11"	68235456	68235456	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	11	68165715	68213828	48114	2	"ENSG00000110066"	"ENST00000405515"	-21628	"51111"	"KMT5B"	"lysine methyltransferase 5B"
"11"	86008809	86008810	2	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000393346/ENSG00000073921, intron 7 of 19)"	11	86001031	86003778	2748	2	"ENSG00000073921"	"ENST00000533350"	-5031	"8301"	"PICALM"	"phosphatidylinositol binding clathrin assembly protein"
"11"	86109455	86109545	91	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	11	85958839	86069882	111044	2	"ENSG00000073921"	"ENST00000528398"	-39573	"8301"	"PICALM"	"phosphatidylinositol binding clathrin assembly protein"
"11"	118126527	118126531	5	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	11	118114871	118115560	690	1	"ENSG00000137648"	"ENST00000523770"	11656	"56649"	"TMPRSS4"	"transmembrane serine protease 4"
"11"	118718943	118718943	1	"+"	TRUE	FALSE	TRUE	"Intron (ENST00000526274/ENSG00000255422, intron 2 of 2)"	11	118721104	118729412	8309	2	"ENSG00000287238"	"ENST00000664961"	10469	NA	NA	NA
"11"	130120746	130120806	61	"+"	FALSE	TRUE	TRUE	"3' UTR"	11	130114251	130114335	85	2	"ENSG00000274197"	"ENST00000618561"	-6411	NA	NA	NA
"11"	3015789	3015802	14	"-"	TRUE	TRUE	FALSE	"3' UTR"	11	3000930	3009533	8604	2	"ENSG00000110619"	"ENST00000470221"	-6269	"833"	"CARS1"	"cysteinyl-tRNA synthetase 1"
"11"	3015842	3015843	2	"-"	TRUE	TRUE	TRUE	"3' UTR"	11	3000930	3009533	8604	2	"ENSG00000110619"	"ENST00000470221"	-6310	"833"	"CARS1"	"cysteinyl-tRNA synthetase 1"
"11"	3017180	3017243	64	"-"	TRUE	FALSE	TRUE	"3' UTR"	11	3000930	3009533	8604	2	"ENSG00000110619"	"ENST00000470221"	-7710	"833"	"CARS1"	"cysteinyl-tRNA synthetase 1"
"11"	14852705	14852736	32	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000282096/ENSG00000152270, intron 12 of 15)"	11	14878012	14885841	7830	2	"ENSG00000186104"	"ENST00000525015"	33136	"120227"	"CYP2R1"	"cytochrome P450 family 2 subfamily R member 1"
"11"	57484664	57484664	1	"-"	TRUE	FALSE	TRUE	"3' UTR"	11	57476493	57477534	1042	2	"ENSG00000255301"	"ENST00000528885"	-7130	NA	NA	NA
"11"	59578222	59578222	1	"-"	TRUE	TRUE	TRUE	"3' UTR"	11	59560298	59566283	5986	2	"ENSG00000255008"	"ENST00000661408"	-11939	NA	NA	NA
"11"	62521940	62521940	1	"-"	TRUE	FALSE	TRUE	"Exon (ENST00000378024/ENSG00000124942, exon 5 of 5)"	11	62433547	62517357	83811	2	"ENSG00000124942"	"ENST00000525875"	-4583	"79026"	"AHNAK"	"AHNAK nucleoprotein"
"11"	62523092	62523092	1	"-"	TRUE	FALSE	TRUE	"Exon (ENST00000378024/ENSG00000124942, exon 5 of 5)"	11	62433547	62517357	83811	2	"ENSG00000124942"	"ENST00000525875"	-5735	"79026"	"AHNAK"	"AHNAK nucleoprotein"
"11"	62525687	62525687	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000378024/ENSG00000124942, exon 5 of 5)"	11	62433547	62517357	83811	2	"ENSG00000124942"	"ENST00000525875"	-8330	"79026"	"AHNAK"	"AHNAK nucleoprotein"
"11"	62526590	62526590	1	"-"	FALSE	TRUE	TRUE	"Exon (ENST00000378024/ENSG00000124942, exon 5 of 5)"	11	62433547	62517357	83811	2	"ENSG00000124942"	"ENST00000525875"	-9233	"79026"	"AHNAK"	"AHNAK nucleoprotein"
"11"	62527639	62527640	2	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000378024/ENSG00000124942, exon 5 of 5)"	11	62433542	62536107	102566	2	"ENSG00000124942"	"ENST00000530124"	8468	"79026"	"AHNAK"	"AHNAK nucleoprotein"
"11"	62528225	62528225	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000378024/ENSG00000124942, exon 5 of 5)"	11	62433542	62536107	102566	2	"ENSG00000124942"	"ENST00000530124"	7882	"79026"	"AHNAK"	"AHNAK nucleoprotein"
"11"	62530517	62530517	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000378024/ENSG00000124942, exon 5 of 5)"	11	62433542	62536107	102566	2	"ENSG00000124942"	"ENST00000530124"	5590	"79026"	"AHNAK"	"AHNAK nucleoprotein"
"11"	62530607	62530607	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000378024/ENSG00000124942, exon 5 of 5)"	11	62433542	62536107	102566	2	"ENSG00000124942"	"ENST00000530124"	5500	"79026"	"AHNAK"	"AHNAK nucleoprotein"
"11"	62531738	62531738	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000378024/ENSG00000124942, exon 5 of 5)"	11	62433542	62536107	102566	2	"ENSG00000124942"	"ENST00000530124"	4369	"79026"	"AHNAK"	"AHNAK nucleoprotein"
"11"	62532122	62532122	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000378024/ENSG00000124942, exon 5 of 5)"	11	62433542	62536107	102566	2	"ENSG00000124942"	"ENST00000530124"	3985	"79026"	"AHNAK"	"AHNAK nucleoprotein"
"11"	62560100	62560100	1	"-"	TRUE	TRUE	TRUE	"3' UTR"	11	62533984	62556235	22252	2	"ENSG00000124942"	"ENST00000530285"	-3865	"79026"	"AHNAK"	"AHNAK nucleoprotein"
"11"	62714905	62714905	1	"-"	FALSE	TRUE	TRUE	"3' UTR"	11	62705426	62709845	4420	2	"ENSG00000168000"	"ENST00000464544"	-5060	"26580"	"BSCL2"	"BSCL2 lipid droplet biogenesis associated, seipin"
"11"	62715139	62715150	12	"-"	TRUE	FALSE	TRUE	"3' UTR"	11	62705426	62709845	4420	2	"ENSG00000168000"	"ENST00000464544"	-5305	"26580"	"BSCL2"	"BSCL2 lipid droplet biogenesis associated, seipin"
"11"	69234910	69234910	1	"-"	TRUE	FALSE	TRUE	"Distal Intergenic"	11	69294151	69341682	47532	1	"ENSG00000172927"	"ENST00000544008"	-59241	"26579"	"MYEOV"	"myeloma overexpressed"
"11"	113665212	113665271	60	"-"	FALSE	TRUE	TRUE	"Distal Intergenic"	11	113690230	113693737	3508	2	"ENSG00000166682"	"ENST00000545265"	28525	"80975"	"TMPRSS5"	"transmembrane serine protease 5"
"12"	5121973	5121987	15	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	12	5088002	5092742	4741	1	"ENSG00000285523"	"ENST00000648143"	33971	NA	NA	NA
"12"	16058207	16058210	4	"+"	FALSE	TRUE	TRUE	"Distal Intergenic"	12	15985172	16036340	51169	1	"ENSG00000023697"	"ENST00000532573"	73035	"51071"	"DERA"	"deoxyribose-phosphate aldolase"
"12"	23505990	23505990	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	12	23534034	23584612	50579	2	"ENSG00000134532"	"ENST00000396007"	78622	"6660"	"SOX5"	"SRY-box transcription factor 5"
"12"	23507987	23508075	89	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	12	23534034	23584612	50579	2	"ENSG00000134532"	"ENST00000396007"	76537	"6660"	"SOX5"	"SRY-box transcription factor 5"
"12"	23509525	23509550	26	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	12	23534034	23584612	50579	2	"ENSG00000134532"	"ENST00000396007"	75062	"6660"	"SOX5"	"SRY-box transcription factor 5"
"12"	23510158	23510158	1	"+"	FALSE	TRUE	TRUE	"Distal Intergenic"	12	23534034	23584612	50579	2	"ENSG00000134532"	"ENST00000396007"	74454	"6660"	"SOX5"	"SRY-box transcription factor 5"
"12"	89258791	89258791	1	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000549278/ENSG00000246363, intron 1 of 6)"	12	89282223	89282285	63	2	"ENSG00000238302"	"ENST00000459334"	23494	NA	NA	NA
"12"	93401447	93401448	2	"+"	TRUE	FALSE	TRUE	"3' UTR"	12	93405673	93407323	1651	2	"ENSG00000177889"	"ENST00000548946"	5875	"7334"	"UBE2N"	"ubiquitin conjugating enzyme E2 N"
"12"	94676574	94676575	2	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	12	94567122	94650557	83436	2	"ENSG00000057704"	"ENST00000261226"	-26017	"57458"	"TMCC3"	"transmembrane and coiled-coil domain family 3"
"12"	100431127	100431132	6	"+"	TRUE	TRUE	FALSE	"Distal Intergenic"	12	100410621	100420089	9469	1	"ENSG00000179520"	"ENST00000552697"	20506	"246213"	"SLC17A8"	"solute carrier family 17 member 8"
"12"	103946854	103946855	2	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000299767/ENSG00000166598, exon 16 of 18)"	12	103943796	103953645	9850	1	"ENSG00000166598"	"ENST00000550595"	3058	"7184"	"HSP90B1"	"heat shock protein 90 beta family member 1"
"12"	127093618	127093618	1	"+"	TRUE	FALSE	TRUE	"Distal Intergenic"	12	127031537	127060565	29029	2	"ENSG00000249345"	"ENST00000658026"	-33053	"101927592"	"LINC02405"	"long intergenic non-protein coding RNA 2405"
"12"	127157962	127157962	1	"+"	TRUE	TRUE	FALSE	"Intron (ENST00000650869/ENSG00000286016, intron 1 of 4)"	12	127149955	127161259	11305	2	"ENSG00000287339"	"ENST00000671545"	3297	NA	NA	NA
"12"	131228898	131228901	4	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000536191/ENSG00000204603, intron 3 of 3)"	12	131235511	131237523	2013	1	"ENSG00000280217"	"ENST00000623628"	-6610	NA	NA	NA
"12"	12125389	12125389	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000261349/ENSG00000070018, exon 21 of 23)"	12	12121047	12131830	10784	2	"ENSG00000070018"	"ENST00000540527"	6441	"4040"	"LRP6"	"LDL receptor related protein 6"
"12"	14924253	14924256	4	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000266397/ENSG00000139055, intron 3 of 6)"	12	14914412	14929125	14714	2	"ENSG00000139055"	"ENST00000540097"	4872	"121506"	"ERP27"	"endoplasmic reticulum protein 27"
"12"	22082527	22082527	1	"-"	FALSE	TRUE	TRUE	"Intron (ENST00000544732/ENSG00000111728, intron 4 of 5)"	12	22063773	22070613	6841	2	"ENSG00000111728"	"ENST00000536535"	-11914	"6489"	"ST8SIA1"	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"
"12"	23555923	23555938	16	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000451604/ENSG00000134532, intron 11 of 14)"	12	23534034	23584612	50579	2	"ENSG00000134532"	"ENST00000396007"	28689	"6660"	"SOX5"	"SRY-box transcription factor 5"
"12"	52897597	52897598	2	"-"	TRUE	FALSE	TRUE	"Exon (ENST00000552551/ENSG00000170421, exon 9 of 9)"	12	52898469	52901867	3399	2	"ENSG00000170421"	"ENST00000547031"	4270	"3856"	"KRT8"	"keratin 8"
"12"	52898516	52898516	1	"-"	FALSE	TRUE	TRUE	"Exon (ENST00000552551/ENSG00000170421, exon 8 of 9)"	12	52898469	52901867	3399	2	"ENSG00000170421"	"ENST00000547031"	3351	"3856"	"KRT8"	"keratin 8"
"12"	52898735	52898735	1	"-"	TRUE	FALSE	TRUE	"Exon (ENST00000552551/ENSG00000170421, exon 7 of 9)"	12	52898469	52901867	3399	2	"ENSG00000170421"	"ENST00000547031"	3132	"3856"	"KRT8"	"keratin 8"
"12"	68506933	68506933	1	"-"	TRUE	FALSE	TRUE	"Distal Intergenic"	12	68487687	68487863	177	1	"ENSG00000256917"	"ENST00000542626"	19246	NA	NA	NA
"12"	121467284	121467317	34	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000538243/ENSG00000089094, exon 1 of 5)"	12	121444015	121470553	26539	2	"ENSG00000089094"	"ENST00000538243"	3269	"84678"	"KDM2B"	"lysine demethylase 2B"
"12"	124939724	124939726	3	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	12	124935455	124935895	441	2	"ENSG00000241129"	"ENST00000480427"	-3831	NA	NA	NA
"12"	127157689	127157689	1	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000650869/ENSG00000286016, intron 1 of 4)"	12	127149955	127161259	11305	2	"ENSG00000287339"	"ENST00000671545"	3570	NA	NA	NA
"12"	132782395	132782395	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000450791/ENSG00000090615, exon 17 of 24)"	12	132773260	132776692	3433	2	"ENSG00000090615"	"ENST00000541013"	-5703	"2802"	"GOLGA3"	"golgin A3"
"13"	23160508	23160508	1	"+"	TRUE	TRUE	FALSE	"Distal Intergenic"	13	23152586	23152686	101	2	"ENSG00000207157"	"ENST00000384428"	-7822	NA	NA	NA
"13"	23524942	23524942	1	"+"	TRUE	FALSE	TRUE	"Distal Intergenic"	13	23498796	23502874	4079	1	"ENSG00000227893"	"ENST00000425800"	26146	NA	NA	NA
"13"	44692341	44692341	1	"+"	TRUE	FALSE	TRUE	"Intron (ENST00000426509/ENSG00000237585, intron 2 of 2)"	13	44684487	44715393	30907	2	"ENSG00000276527"	"ENST00000611081"	23052	NA	NA	NA
"13"	66010163	66010166	4	"+"	FALSE	TRUE	TRUE	"Distal Intergenic"	13	65966330	65966429	100	2	"ENSG00000263581"	"ENST00000579776"	-43734	"100616302"	"MIR548X2"	"microRNA 548x-2"
"13"	67156121	67156135	15	"+"	TRUE	TRUE	TRUE	"Exon (ENST00000648561/ENSG00000285588, exon 3 of 3)"	13	67121081	67156624	35544	1	"ENSG00000285588"	"ENST00000648561"	35040	NA	NA	NA
"13"	90748800	90748801	2	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	13	90781766	90781869	104	2	"ENSG00000251753"	"ENST00000515944"	33068	NA	NA	NA
"13"	95240079	95240079	1	"+"	TRUE	FALSE	TRUE	"Intron (ENST00000645237/ENSG00000125257, intron 3 of 30)"	13	95095797	95301302	205506	2	"ENSG00000125257"	"ENST00000643556"	61223	"10257"	"ABCC4"	"ATP binding cassette subfamily C member 4"
"13"	95273963	95273965	3	"+"	FALSE	TRUE	TRUE	"Intron (ENST00000645237/ENSG00000125257, intron 1 of 30)"	13	95095797	95301302	205506	2	"ENSG00000125257"	"ENST00000643556"	27337	"10257"	"ABCC4"	"ATP binding cassette subfamily C member 4"
"13"	98009961	98009961	1	"+"	TRUE	TRUE	FALSE	"Exon (ENST00000261574/ENSG00000065150, exon 19 of 29)"	13	98003009	98007587	4579	1	"ENSG00000065150"	"ENST00000493492"	6952	"3843"	"IPO5"	"importin 5"
"13"	108001165	108001165	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	13	107870383	107873372	2990	1	"ENSG00000274718"	"ENST00000622038"	130782	NA	NA	NA
"13"	40949842	40949843	2	"-"	TRUE	TRUE	TRUE	"3' UTR"	13	40911887	40921774	9888	2	"ENSG00000239827"	"ENST00000304932"	-28069	"283507"	"SUGT1P3"	"SUGT1 pseudogene 3"
"13"	81340307	81340311	5	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	13	81272891	81273170	280	1	"ENSG00000237148"	"ENST00000446367"	67420	NA	NA	NA
"13"	99536396	99536396	1	"-"	TRUE	FALSE	TRUE	"Intron (ENST00000642475/ENSG00000125304, intron 6 of 18)"	13	99540511	99541736	1226	1	"ENSG00000125304"	"ENST00000466555"	-4115	"9375"	"TM9SF2"	"transmembrane 9 superfamily member 2"
"13"	104228787	104228788	2	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	13	104125930	104134257	8328	1	"ENSG00000287734"	"ENST00000670156"	102858	"105370340"	"LOC105370340"	"uncharacterized LOC105370340"
"14"	23892707	23892707	1	"+"	FALSE	TRUE	TRUE	"Distal Intergenic"	14	23875938	23882428	6491	2	"ENSG00000285727"	"ENST00000649745"	-10279	NA	NA	NA
"14"	76258255	76258290	36	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000554225/ENSG00000258454, intron 2 of 2)"	14	76279173	76283103	3931	1	"ENSG00000280078"	"ENST00000624275"	-20883	NA	NA	NA
"14"	99321217	99321218	2	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	14	99324799	99332015	7217	2	"ENSG00000258383"	"ENST00000555595"	10797	NA	NA	NA
"14"	106401510	106401533	24	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	14	106396676	106397114	439	2	"ENSG00000253359"	"ENST00000518544"	-4396	NA	NA	NA
"14"	19289870	19289875	6	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000648085/ENSG00000244306, intron 7 of 7)"	14	19295306	19295921	616	2	"ENSG00000244306"	"ENST00000612052"	6051	"503639"	"DUXAP10"	"double homeobox A pseudogene 10"
"14"	20613472	20613472	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	14	20616644	20616991	348	2	"ENSG00000239327"	"ENST00000496941"	3519	NA	NA	NA
"14"	23584312	23584315	4	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	14	23568038	23578790	10753	2	"ENSG00000092051"	"ENST00000356300"	-5525	"84502"	"JPH4"	"junctophilin 4"
"14"	59081804	59081804	1	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000666814/ENSG00000258583, intron 3 of 3)"	14	59135488	59136421	934	2	"ENSG00000258685"	"ENST00000556311"	54617	NA	NA	NA
"14"	106401431	106401467	37	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	14	106396676	106397114	439	2	"ENSG00000253359"	"ENST00000518544"	-4353	NA	NA	NA
"15"	23303750	23303750	1	"+"	TRUE	FALSE	TRUE	"Distal Intergenic"	15	23309607	23313276	3670	1	"ENSG00000274471"	"ENST00000619355"	-5857	NA	NA	NA
"15"	27088257	27088302	46	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000615808/ENSG00000182256, intron 3 of 9)"	15	27157747	27161223	3477	2	"ENSG00000228740"	"ENST00000657653"	72921	"101928869"	"GABRG3-AS1"	"GABRG3 antisense RNA 1"
"15"	41371612	41371668	57	"+"	TRUE	TRUE	TRUE	"3' UTR"	15	41365747	41377288	11542	1	"ENSG00000137804"	"ENST00000560318"	5865	"51203"	"NUSAP1"	"nucleolar and spindle associated protein 1"
"15"	41377211	41377211	1	"+"	TRUE	FALSE	TRUE	"3' UTR"	15	41365747	41377288	11542	1	"ENSG00000137804"	"ENST00000560318"	11464	"51203"	"NUSAP1"	"nucleolar and spindle associated protein 1"
"15"	58109708	58109708	1	"+"	TRUE	FALSE	TRUE	"Intron (ENST00000558231/ENSG00000128918, intron 1 of 12)"	15	58138169	58184579	46411	1	"ENSG00000103569"	"ENST00000558772"	-28461	"366"	"AQP9"	"aquaporin 9"
"15"	63897030	63897030	1	"+"	TRUE	FALSE	TRUE	"Distal Intergenic"	15	63890030	63890317	288	1	"ENSG00000275785"	"ENST00000618167"	7000	NA	NA	NA
"15"	84443446	84443520	75	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	15	84422618	84425882	3265	1	"ENSG00000259774"	"ENST00000559866"	20828	"103171574"	"LOC103171574"	"uncharacterized LOC103171574"
"15"	90271373	90271373	1	"+"	FALSE	TRUE	TRUE	"3' UTR"	15	90275129	90275716	588	1	"ENSG00000228998"	"ENST00000579581"	-3756	NA	NA	NA
"15"	25338951	25338951	1	"-"	TRUE	FALSE	TRUE	"3' UTR"	15	25333728	25346031	12304	2	"ENSG00000114062"	"ENST00000636667"	7080	"7337"	"UBE3A"	"ubiquitin protein ligase E3A"
"15"	55192753	55192753	1	"-"	FALSE	TRUE	TRUE	"Exon (ENST00000260443/ENSG00000137876, exon 2 of 6)"	15	55190993	55196625	5633	2	"ENSG00000137876"	"ENST00000569386"	3872	"51187"	"RSL24D1"	"ribosomal L24 domain containing 1"
"15"	55237357	55237414	58	"-"	TRUE	TRUE	TRUE	"5' UTR"	15	55205616	55249035	43420	2	"ENSG00000069974"	"ENST00000566877"	11678	"5873"	"RAB27A"	"RAB27A, member RAS oncogene family"
"15"	55237640	55237640	1	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000396307/ENSG00000069974, intron 1 of 5)"	15	55205616	55249035	43420	2	"ENSG00000069974"	"ENST00000566877"	11395	"5873"	"RAB27A"	"RAB27A, member RAS oncogene family"
"15"	74760660	74760660	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	15	74748845	74756607	7763	1	"ENSG00000140505"	"ENST00000343932"	11815	"1544"	"CYP1A2"	"cytochrome P450 family 1 subfamily A member 2"
"16"	9078085	9078085	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	16	9068554	9072412	3859	1	"ENSG00000261392"	"ENST00000562893"	9531	NA	NA	NA
"16"	17013748	17013761	14	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	16	16952502	16953468	967	2	"ENSG00000261748"	"ENST00000564217"	-60280	NA	NA	NA
"16"	20717796	20717796	1	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000568235/ENSG00000005187, intron 1 of 4)"	16	20720994	20722281	1288	2	"ENSG00000285303"	"ENST00000646987"	4485	NA	NA	NA
"16"	23995185	23995185	1	"+"	TRUE	TRUE	FALSE	"Intron (ENST00000321728/ENSG00000166501, intron 3 of 16)"	16	23963716	24092839	129124	1	"ENSG00000166501"	"ENST00000647422"	31469	"5579"	"PRKCB"	"protein kinase C beta"
"16"	70333088	70333089	2	"+"	TRUE	TRUE	TRUE	"3' UTR"	16	70315640	70346747	31108	2	"ENSG00000261777"	"ENST00000562077"	13658	"100506083"	"LOC100506083"	"uncharacterized LOC100506083"
"16"	71582088	71582088	1	"+"	TRUE	TRUE	FALSE	"Distal Intergenic"	16	71575403	71577092	1690	2	"ENSG00000198650"	"ENST00000566010"	-4996	"6898"	"TAT"	"tyrosine aminotransferase"
"16"	81635012	81635012	1	"+"	FALSE	TRUE	TRUE	"Intron (ENST00000537098/ENSG00000153815, intron 3 of 20)"	16	81630193	81632038	1846	1	"ENSG00000279841"	"ENST00000624151"	4819	NA	NA	NA
"16"	4307587	4307597	11	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	16	4314761	4339597	24837	1	"ENSG00000126603"	"ENST00000262366"	-7174	"84662"	"GLIS2"	"GLIS family zinc finger 2"
"16"	18212610	18212643	34	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	16	18201501	18201956	456	1	"ENSG00000278994"	"ENST00000624475"	11142	NA	NA	NA
"16"	18836130	18836130	1	"-"	FALSE	TRUE	TRUE	"Exon (ENST00000446231/ENSG00000157106, exon 48 of 63)"	16	18847739	18849370	1632	2	"ENSG00000157106"	"ENST00000562668"	13240	"23049"	"SMG1"	"SMG1 nonsense mediated mRNA decay associated PI3K related kinase"
"16"	19493760	19493760	1	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000541464/ENSG00000103534, intron 18 of 20)"	16	19498610	19498747	138	1	"ENSG00000222750"	"ENST00000410818"	-4850	NA	NA	NA
"16"	21872154	21872154	1	"-"	TRUE	TRUE	FALSE	"Intron (ENST00000543449/ENSG00000185864, intron 2 of 3)"	16	21857297	21866308	9012	2	"ENSG00000185864"	"ENST00000544693"	-5846	"440345"	"NPIPB4"	"nuclear pore complex interacting protein family member B4"
